date,SLP,RH2m,TMP2m,TMP2m_max,TMP2m_min,U10m,V10m,WS,WD,QV2m,PRCP,PS,PRmsl,PS_Pa
2021-04-06,100.97,70.66,28.81,29.41,28.31,1.9,1.35,2.4,234.6,17.45,0.36,100.9,100970.0,100900.0
2021-04-07,101.11,69.28,28.78,29.69,28.0,-0.54,1.33,1.65,157.8,17.05,0.11,101.04,101110.0,101040.0
2021-04-08,101.02,72.55,28.36,28.83,27.64,-1.48,0.18,1.64,96.8,17.44,0.3,100.96,101020.0,100960.0
2021-04-09,100.98,67.1,29.05,29.65,28.32,-0.61,-0.48,0.96,51.9,16.78,0.16,100.92,100980.0,100920.0
2021-04-10,101.05,69.64,29.23,29.74,28.53,-1.37,-0.95,1.71,55.2,17.62,0.66,100.98,101050.0,100980.0
2021-04-11,101.14,70.96,29.28,29.64,28.78,-1.14,-0.43,1.36,69.3,17.98,0.69,101.07,101140.0,101070.0
2021-04-12,101.13,71.14,29.28,29.58,28.86,-1.29,0.0,1.36,90.1,18.04,2.22,101.06,101130.0,101060.0
2021-04-13,101.09,72.81,28.9,29.2,28.58,-0.63,0.15,0.92,103.4,18.06,4.63,101.02,101090.0,101020.0
2021-04-14,101.1,74.75,28.05,28.64,27.32,-0.13,1.13,1.36,173.3,17.64,2.33,101.03,101100.0,101030.0
2021-04-15,101.03,70.78,28.04,28.8,27.1,0.97,0.86,1.49,228.4,16.69,2.39,100.97,101030.0,100970.0
2021-04-16,101.04,78.73,27.59,28.03,27.34,1.01,0.95,1.67,226.7,18.11,7.95,100.98,101040.0,100980.0
2021-04-17,101.1,75.29,28.45,28.9,28.05,1.83,0.43,2.18,256.8,18.19,5.47,101.03,101100.0,101030.0
2021-04-18,101.09,75.45,28.56,28.92,28.07,2.14,-0.34,2.33,279.1,18.35,3.79,101.02,101090.0,101020.0
2021-04-19,101.0,72.31,28.81,29.3,28.12,1.74,-0.9,1.98,297.3,17.84,2.12,100.93,101000.0,100930.0
2021-04-20,100.93,65.33,29.12,29.77,28.38,0.97,-0.49,1.13,296.7,16.41,0.07,100.86,100930.0,100860.0
2021-04-21,101.03,70.43,28.78,29.44,28.21,1.18,-1.04,1.65,311.3,17.35,0.52,100.97,101030.0,100970.0
2021-04-22,101.03,73.73,28.83,29.62,28.05,2.11,-2.06,2.97,314.3,18.22,0.62,100.96,101030.0,100960.0
2021-04-23,100.96,75.33,28.73,29.2,28.06,2.45,-2.29,3.39,313.1,18.54,1.04,100.89,100960.0,100890.0
